group,names,scores,logfoldchanges,pvals,pvals_adj
5,AC090607.4,0.047951616,-0.6161395,0.9617548031821948,0.9999417716671575
5,AC022535.1,0.047951616,-0.58904797,0.9617548031821948,0.9999417716671575
5,ERICH6B,0.0473178,-0.30430204,0.9622599417570327,0.9999417716671575
5,OR10K1,0.04537278,-0.40624085,0.9638101781347093,0.9999417716671575
5,AC091198.1,0.045299802,-0.5443639,0.9638683466576784,0.9999417716671575
5,KLHL4,0.04410969,-0.38550717,0.9648169679478173,0.9999417716671575
5,AC009597.1,0.043900914,-1.2499015,0.9649833866933166,0.9999417716671575
5,FAP,0.042939898,-0.28374302,0.9657494438825249,0.9999417716671575
5,ADGRF5,0.042795278,-0.3312733,0.9658647281216575,0.9999417716671575
5,TMPRSS11B,0.042647984,-0.48238745,0.9659821440413017,0.9999417716671575
5,AL391538.1,0.042647984,-0.47715774,0.9659821440413017,0.9999417716671575
5,AL021937.3,0.042575005,-1.1362462,0.9660403195344291,0.9999417716671575
5,LINC01715,0.041820895,,0.9666414768245997,0.9999417716671575
5,ASB5,0.041545823,-0.31506395,0.9668607622606237,0.9999417716671575
5,HJV,0.041297752,-0.32362118,0.9670585262028721,0.9999417716671575
5,AC009262.1,0.040069148,-0.34315914,0.9680379988045459,0.9999417716671575
5,LINC02662,0.03992319,-0.8368728,0.9681543623599852,0.9999417716671575
5,GALM,0.03909557,,0.9688141948311807,0.9999417716671575
5,MST1R,0.038892403,-0.27791584,0.9689761724915351,0.9999417716671575
5,LINC02646,0.038121987,,0.9695904204024592,0.9999417716671575
5,BCHE,0.036091425,-0.29113728,0.9712094604788132,0.9999417716671575
5,HOTAIR,0.035945468,-0.59703165,0.9713258416277221,0.9999417716671575
5,C9orf57,0.034838494,-0.2554237,0.9722085249492188,0.9999417716671575
5,AC008543.5,0.034838494,-0.25071517,0.9722085249492188,0.9999417716671575
5,AC090629.1,0.034765515,-0.28113204,0.9722667180302913,0.9999417716671575
5,AC007906.2,0.034765515,-0.28356785,0.9722667180302913,0.9999417716671575
5,SCARA3,0.034692537,-0.35234883,0.9723249112590074,0.9999417716671575
5,FP565171.1,0.03461956,-0.56242174,0.9723831046350577,0.9999417716671575
5,AC106729.1,0.032306172,-0.6383788,0.974227887898065,0.9999417716671575
5,PCDH18,0.031967744,-0.44924963,0.9744977743889571,0.9999417716671575
5,AC005100.1,0.030641835,-0.41058454,0.9755551774219894,0.9999417716671575
5,AL355334.2,0.029388906,-0.27984056,0.9765544201617685,0.9999417716671575
5,LINC02429,0.029388906,-0.2761884,0.9765544201617685,0.9999417716671575
5,AL031848.1,0.029315928,-0.40344837,0.9766126234163222,0.9999417716671575
5,LMX1A,0.028063,-0.25181845,0.9776119050459807,0.9999417716671575
5,AWAT2,0.02799002,-0.34357828,0.9776701105146041,0.9999417716671575
5,ALLC,0.02673709,-0.24184416,0.9786694292788203,0.9999417716671575
5,SPP1,0.026664114,-0.3334644,0.9787276368592667,0.9999417716671575
5,MYOZ1,0.025484161,-0.19583957,0.9796687815204593,0.9999417716671575
5,LINC01020,0.025411183,-0.22678618,0.9797269910025234,0.9999417716671575
5,GHRHR,0.025411183,-0.22258922,0.9797269910025234,0.9999417716671575
5,AL390718.1,0.024085276,-0.21187763,0.9807845883591281,0.9999417716671575
5,BMPER,0.024027267,-0.19532728,0.9808308590281495,0.9999417716671575
5,TCP10,0.024012297,-0.28118423,0.9808427998564366,0.9999417716671575
5,LINC01695,0.023644464,-0.16783613,0.9811362044076533,0.9999417716671575
5,BCDIN3D-AS1,0.023206862,-0.14285457,0.9814852653228677,0.9999417716671575
5,PTPRZ1,0.022979908,-0.15154429,0.981666300759129,0.9999417716671575
5,NPSR1-AS1,0.022860147,-0.22738637,0.9817618298510535,0.9999417716671575
5,LINC00448,0.022832345,-0.16789584,0.9817840062848466,0.9999417716671575
5,LINC02730,0.02268639,-0.25075787,0.981900432792812,0.9999417716671575
5,VWC2,0.021580754,-0.14731473,0.9827823865969479,0.9999417716671575
5,AC002375.1,0.02143346,-0.18081099,0.9828998825382662,0.9999417716671575
5,ALB,0.02143346,-0.18148771,0.9828998825382662,0.9999417716671575
5,AL354714.1,0.021360481,-0.2329152,0.9829580975433239,0.9999417716671575
5,NOTUM,0.021360481,-0.2517746,0.9829580975433239,0.9999417716671575
5,CX3CL1,0.02018053,-0.14510322,0.9838993591239126,0.9999417716671575
5,LINC02044,0.020108353,-0.1678046,0.9839569359015324,0.9999417716671575
5,AC017037.5,0.020107552,-0.17483695,0.9839575756439759,0.9999417716671575
5,CLYBL-AS2,0.020034574,-0.20615447,0.9840157922494672,0.9999417716671575
5,MIR99AHG,0.019159367,,0.9847139715630218,0.9999417716671575
5,CEACAM8,0.018708667,-0.19715007,0.9850735150525792,0.9999417716671575
5,LINC01874,0.018635688,-0.40031597,0.9851317332356857,0.9999417716671575
5,AC124861.1,0.018635688,-0.41978785,0.9851317332356857,0.9999417716671575
5,CCKAR,0.018635688,-0.41004702,0.9851317332356857,0.9999417716671575
5,LINC00502,0.017382758,-0.17701451,0.9861312640938487,0.9999417716671575
5,AC106895.1,0.017382758,-0.18741013,0.9861312640938487,0.9999417716671575
5,AC011603.1,0.017382758,-0.17917947,0.9861312640938487,0.9999417716671575
5,CABP2,0.01730978,-0.37087068,0.9861894836671388,0.9999417716671575
5,AC093326.1,0.01730978,-0.38432708,0.9861894836671388,0.9999417716671575
5,FAM83C,0.01730978,-0.3395563,0.9861894836671388,0.9999417716671575
5,CRHR1,0.016129829,-0.1292537,0.987130816721397,0.9999417716671575
5,AC069439.2,0.015983872,-0.31937826,0.9872472583754787,0.9999417716671575
5,TNFRSF11B,0.015983872,-0.292784,0.9872472583754787,0.9999417716671575
5,UGT2A3,0.015983872,-0.3059242,0.9872472583754787,0.9999417716671575
5,LINC00308,0.015983872,-0.28839302,0.9872472583754787,0.9999417716671575
5,AC119868.2,0.015099577,-0.09815668,0.9879527384385134,0.9999417716671575
5,LINC00534,0.014985431,,0.9880438032197348,0.9999417716671575
5,AC110296.1,0.014730942,-0.15104392,0.9882468334549337,0.9999417716671575
5,KLK12,0.014657964,-0.2570694,0.9883050555016208,0.9999417716671575
5,SULT1C2,0.013478013,-0.10499793,0.9892464269835448,0.9999417716671575
5,UNC93A,0.013405034,-0.13144705,0.9893046500564743,0.9999417716671575
5,PYDC1,0.013332057,-0.2240873,0.9893628731863622,0.9999417716671575
5,AP000322.1,0.013332057,-0.22175027,0.9893628731863622,0.9999417716671575
5,SMR3B,0.013332057,-0.20863983,0.9893628731863622,0.9999417716671575
5,HNF4G,0.012451503,-0.08440129,0.9900653940079372,0.9999417716671575
5,AC131944.1,0.012225084,-0.08501605,0.9902460373924311,0.9999417716671575
5,AL133372.2,0.012152106,-0.09331344,0.9903042614002191,0.9999417716671575
5,LINC02780,0.012152106,-0.09462404,0.9903042614002191,0.9999417716671575
5,SLC6A17,0.012079127,-0.12166154,0.9903624854596424,0.9999417716671575
5,AC009268.2,0.012079127,-0.114366546,0.9903624854596424,0.9999417716671575
5,AL137071.1,0.012006149,-0.18872508,0.9904207095703912,0.9999417716671575
5,AL359552.1,0.012006149,-0.18849003,0.9904207095703912,0.9999417716671575
5,AP000251.1,0.012006149,-0.18972307,0.9904207095703912,0.9999417716671575
5,NTF4,0.012006149,-0.18863143,0.9904207095703912,0.9999417716671575
5,TPSB2,0.012006149,-0.1953588,0.9904207095703912,0.9999417716671575
5,LINC01892,0.012006149,-0.187202,0.9904207095703912,0.9999417716671575
5,AP001046.1,0.012006149,-0.18173596,0.9904207095703912,0.9999417716671575
5,AC111149.1,0.012006149,-0.1781655,0.9904207095703912,0.9999417716671575
5,LINC02311,0.012006149,-0.19508956,0.9904207095703912,0.9999417716671575
5,LINC00958,0.010974827,-0.07471391,0.9912435303350811,0.9999417716671575
5,AC091946.2,0.010826197,-0.082741,0.9913621128614605,0.9999417716671575
5,AC011899.4,0.010680241,-0.15329644,0.9914785627942979,0.9999417716671575
5,SLC10A2,0.010680241,-0.15150174,0.9914785627942979,0.9999417716671575
5,AL157413.1,0.010680241,-0.14726524,0.9914785627942979,0.9999417716671575
5,AP000844.2,0.010680241,-0.17245638,0.9914785627942979,0.9999417716671575
5,AL122020.2,0.010680241,-0.15414456,0.9914785627942979,0.9999417716671575
5,AC114291.2,0.010680241,-0.14764692,0.9914785627942979,0.9999417716671575
5,AFAP1L1,0.009795946,-0.0622874,0.9921840910879393,0.9999417716671575
5,Z97055.2,0.009647584,-0.06151864,0.9923024617750902,0.9999417716671575
5,ADRA1B,0.009573268,-0.06412156,0.9923617538227759,0.9999417716671575
5,CYP2B6,0.009427311,-0.08751999,0.992478205233152,0.9999417716671575
5,AC026740.3,0.009354333,-0.12731692,0.9925364309985831,0.9999417716671575
5,PSG3,0.009354333,-0.12609766,0.9925364309985831,0.9999417716671575
5,AC079154.1,0.009354333,-0.12583824,0.9925364309985831,0.9999417716671575
5,DPP10-AS1,0.009354333,-0.12967081,0.9925364309985831,0.9999417716671575
5,AL353752.2,0.009354333,-0.1324713,0.9925364309985831,0.9999417716671575
5,AC012404.1,0.008101404,-0.073188774,0.9935360858844254,0.9999417716671575
5,RAB3IL1,0.008101404,-0.07596612,0.9935360858844254,0.9999417716671575
5,SPDYE17,0.008028425,-0.111126035,0.9935943123236693,0.9999417716671575
5,C10orf53,0.008028425,-0.11034199,0.9935943123236693,0.9999417716671575
5,TSPAN19,0.008028425,-0.10505628,0.9935943123236693,0.9999417716671575
5,AL162464.2,0.008028425,-0.105748735,0.9935943123236693,0.9999417716671575
5,LINC01603,0.008028425,-0.110698484,0.9935943123236693,0.9999417716671575
5,MIR31HG,0.007382847,-1.5940974,0.9941093938135329,0.9999417716671575
5,ADD3-AS1,0.0073542437,,0.9941322152878175,0.9999417716671575
5,SH3GL3,0.0069225216,-0.052808125,0.9944766708225466,0.9999417716671575
5,AL591463.1,0.006848474,-0.050971903,0.9945357509173014,0.9999417716671575
5,AC099661.1,0.006848474,-0.051298834,0.9945357509173014,0.9999417716671575
5,FOLH1,0.0067754956,-0.059711274,0.9945939778992097,0.9999417716671575
5,AL157703.1,0.0067754956,-0.059440352,0.9945939778992097,0.9999417716671575
5,FOXC2,0.006702517,-0.0832492,0.9946522049099091,0.9999417716671575
5,AC109635.6,0.006702517,-0.08480299,0.9946522049099091,0.9999417716671575
5,IL12B,0.006702517,-0.084701546,0.9946522049099091,0.9999417716671575
5,AC007326.5,0.006702517,-0.089299746,0.9946522049099091,0.9999417716671575
5,ZNF728,0.006702517,-0.08525749,0.9946522049099091,0.9999417716671575
5,AC093610.1,0.006702517,-0.08850168,0.9946522049099091,0.9999417716671575
5,IGHV3-20,0.006702517,-0.08609953,0.9946522049099091,0.9999417716671575
5,AC062015.1,0.006702517,-0.092124104,0.9946522049099091,0.9999417716671575
5,AC006296.2,0.006702517,-0.08789104,0.9946522049099091,0.9999417716671575
5,CACNG6,0.0055225664,-0.041046217,0.9955936519611638,0.9999417716671575
5,LINC00379,0.0054501225,-0.047314253,0.995651452842943,0.9999417716671575
5,PCOTH,0.0054501225,-0.049336676,0.995651452842943,0.9999417716671575
5,OTOP1,0.0053766095,-0.068070926,0.9957101068975962,0.9999417716671575
5,AL358176.4,0.0053766095,-0.0683742,0.9957101068975962,0.9999417716671575
5,DDC-AS1,0.0053766095,-0.06987706,0.9957101068975962,0.9999417716671575
5,LINC01511,0.004343952,-0.026556265,0.9965340387043189,0.9999417716671575
5,OR2H2,0.0042707063,-0.028970685,0.9965924797856631,0.9999417716671575
5,MATN3,0.004050702,-0.04703162,0.9967680164269744,0.9999417716671575
5,CR559946.1,0.004050702,-0.04750782,0.9967680164269744,0.9999417716671575
5,AC025614.2,0.004050702,-0.048055626,0.9967680164269744,0.9999417716671575
5,AL160411.1,0.002798307,-0.029502712,0.9977672769478291,0.9999417716671575
5,AC093433.2,0.0027977724,-0.02285399,0.9977677035273526,0.9999417716671575
5,LINC02082,0.0027977724,-0.023971649,0.9977677035273526,0.9999417716671575
5,AL080313.2,0.0027977724,-0.02384812,0.9977677035273526,0.9999417716671575
5,NTRK2,0.0027392292,-0.07091134,0.9978144139890105,0.9999417716671575
5,KDR,0.002724794,-0.033655815,0.997825931638248,0.9999417716671575
5,AL158038.1,0.002724794,-0.032029428,0.997825931638248,0.9999417716671575
5,LINC00613,0.002724794,-0.030755518,0.997825931638248,0.9999417716671575
5,LINC01527,0.002724794,-0.031121066,0.997825931638248,0.9999417716671575
5,AC084026.1,0.001544843,-0.011339357,0.9987673941320507,0.9999417716671575
5,OR2L13,0.0013988862,-0.015301597,0.9988838506715909,0.9999417716671575
5,AC087741.2,0.0013988862,-0.015951855,0.9988838506715909,0.9999417716671575
5,AC100768.1,0.0013988862,-0.015577989,0.9988838506715909,0.9999417716671575
5,AL158800.1,0.0013988862,-0.016272042,0.9988838506715909,0.9999417716671575
5,AC009567.1,0.0013988862,-0.0152619,0.9988838506715909,0.9999417716671575
5,KLK10,0.0013988862,-0.015694318,0.9988838506715909,0.9999417716671575
5,TECTB,0.0013988862,-0.015664505,0.9988838506715909,0.9999417716671575
5,AC007387.3,0.00021973714,-0.0073300037,0.9998246751309381,0.9999417716671575
5,QRFPR,0.00021893518,-0.0015660004,0.9998253150027128,0.9999417716671575
5,CXCL11,0.00014595679,-0.001256842,0.999883543334625,0.9999417716671575
5,LINC02302,7.297839e-05,-0.0008150454,0.9999417716671575,0.9999417716671575
5,LINC00939,7.297839e-05,-0.00081604335,0.9999417716671575,0.9999417716671575
5,RARRES2,7.297839e-05,-0.0007852254,0.9999417716671575,0.9999417716671575
5,LINC01967,-0.00074181333,-0.14617313,0.999408118648491,0.9999417716671575
5,AL356413.1,-0.0010339943,0.006721104,0.9991749921190419,0.9999417716671575
5,LRIT3,-0.0011069726,0.007822949,0.9991167638195235,0.9999417716671575
5,DNALI1,-0.0011069726,0.007767294,0.9991167638195235,0.9999417716671575
5,NFE4,-0.0011069726,0.0078413915,0.9991167638195235,0.9999417716671575
5,SFRP2,-0.001179951,0.009967434,0.9990585355247091,0.9999417716671575
5,OR11A1,-0.0012529294,0.0138105,0.9990003072349088,0.9999417716671575
5,AL137002.2,-0.0012529294,0.013624099,0.9990003072349088,0.9999417716671575
5,LINC01674,-0.0012529294,0.013514072,0.9990003072349088,0.9999417716671575
5,AL450267.2,-0.0024328805,0.01680146,0.9980588441945156,0.9999417716671575
5,AC010105.1,-0.002505859,0.02037981,0.998000616039166,0.9999417716671575
5,ADGRD2,-0.002505859,0.020150587,0.998000616039166,0.9999417716671575
5,CCL15,-0.002578837,0.025912022,0.9979423878944648,0.9999417716671575
5,DEFB123,-0.002578837,0.027264426,0.9979423878944648,0.9999417716671575
5,AP000777.2,-0.002578837,0.026830487,0.9979423878944648,0.9999417716671575
5,LINC01995,-0.002578837,0.02670001,0.9979423878944648,0.9999417716671575
5,AC011900.1,-0.002578837,0.027912626,0.9979423878944648,0.9999417716671575
5,AL590787.1,-0.002578837,0.028316688,0.9979423878944648,0.9999417716671575
5,KRT222,-0.002578837,0.026583247,0.9979423878944648,0.9999417716671575
5,AC087636.1,-0.002578837,0.026782867,0.9979423878944648,0.9999417716671575
5,AC011029.1,-0.0036114948,0.021838712,0.9971184503027831,0.9999417716671575
5,VSX2,-0.0036847405,0.02269681,0.9970600090681968,0.9999417716671575
5,AC012508.1,-0.003904745,0.039576724,0.996884472171358,0.9999417716671575
5,LINC02005,-0.003904745,0.039624885,0.996884472171358,0.9999417716671575
5,DLX6-AS1,-0.003904745,0.03974928,0.996884472171358,0.9999417716671575
5,TRAV26-1,-0.0047834264,0.018885888,0.9961833926177125,0.9999417716671575
5,AC099792.1,-0.004862553,0.026697973,0.9961202593353942,0.9999417716671575
5,AC015961.1,-0.005010648,0.030944765,0.996002097784749,0.9999417716671575
5,AC008250.1,-0.005083894,0.03374573,0.995943656905665,0.9999417716671575
5,TRIML1,-0.0051571396,0.0363096,0.9958852160483428,0.9999417716671575
5,AC111000.4,-0.005157674,0.041573472,0.9958847894728227,0.9999417716671575
5,C15orf32,-0.0052306526,0.051075116,0.995826561925417,0.9999417716671575
5,AC107023.1,-0.0052306526,0.052299313,0.995826561925417,0.9999417716671575
5,AL136234.1,-0.0052306526,0.053091843,0.995826561925417,0.9999417716671575
5,SMIM21,-0.005303631,0.11205979,0.995768334400238,0.9999417716671575
5,AC011396.2,-0.0058810427,0.014147719,0.9953076339218876,0.9999417716671575
5,LBP,-0.006190065,0.035054795,0.9950610744839672,0.9999417716671575
5,RGS7BP,-0.006264647,0.037429854,0.9950015675613559,0.9999417716671575
5,AL035696.3,-0.0063365563,0.03796688,0.9949441935296771,0.9999417716671575
5,IGFL4,-0.006410604,0.043849286,0.9948851132344172,0.9999417716671575
5,AL138708.1,-0.0064835823,0.04963923,0.9948268861116538,0.9999417716671575
5,AC074139.1,-0.0065565608,0.06461039,0.9947686590164413,0.9999417716671575
5,AC090358.1,-0.0065565608,0.06410759,0.9947686590164413,0.9999417716671575
5,AC066612.2,-0.006629539,0.1270982,0.9947104319490897,0.9999417716671575
5,AC008992.1,-0.006629539,0.1470691,0.9947104319490897,0.9999417716671575
5,AL590004.3,-0.006629539,0.12073414,0.9947104319490897,0.9999417716671575
5,AL590235.1,-0.006629539,0.12630272,0.9947104319490897,0.9999417716671575
5,AC114752.2,-0.006629539,0.12787643,0.9947104319490897,0.9999417716671575
5,AL355102.4,-0.006629539,0.13400243,0.9947104319490897,0.9999417716671575
5,C4A,-0.006629539,0.12960711,0.9947104319490897,0.9999417716671575
5,AC023442.3,-0.006629539,0.122414164,0.9947104319490897,0.9999417716671575
5,AC090415.2,-0.006629539,0.12659267,0.9947104319490897,0.9999417716671575
5,TBC1D3I,-0.006629539,0.12955236,0.9947104319490897,0.9999417716671575
5,AC104777.2,-0.006629539,0.1241391,0.9947104319490897,0.9999417716671575
5,AC108727.2,-0.006629539,0.12396147,0.9947104319490897,0.9999417716671575
5,AL355997.1,-0.006629539,0.12783806,0.9947104319490897,0.9999417716671575
5,LINC00333,-0.006629539,0.12576972,0.9947104319490897,0.9999417716671575
5,TRAV11,-0.006629539,0.12160117,0.9947104319490897,0.9999417716671575
5,AC254629.1,-0.006629539,0.12252485,0.9947104319490897,0.9999417716671575
5,Z99756.1,-0.006629539,0.12276959,0.9947104319490897,0.9999417716671575
5,AC090457.1,-0.006629539,0.14681609,0.9947104319490897,0.9999417716671575
5,AC133530.1,-0.006629539,0.13596882,0.9947104319490897,0.9999417716671575
5,AC131956.1,-0.006629539,0.13136563,0.9947104319490897,0.9999417716671575
5,AC109361.2,-0.006629539,0.12801725,0.9947104319490897,0.9999417716671575
5,LINC00411,-0.006629539,0.13001266,0.9947104319490897,0.9999417716671575
5,AC005482.1,-0.006629539,0.1332432,0.9947104319490897,0.9999417716671575
5,AL928596.1,-0.006629539,0.12040403,0.9947104319490897,0.9999417716671575
5,AC024581.1,-0.006629539,0.12585577,0.9947104319490897,0.9999417716671575
5,LINC02058,-0.006629539,0.13103767,0.9947104319490897,0.9999417716671575
5,DEFA3,-0.006629539,0.123471096,0.9947104319490897,0.9999417716671575
5,AC117945.1,-0.006629539,0.12161507,0.9947104319490897,0.9999417716671575
5,ZNF454,-0.007661395,0.0404796,0.993887151300094,0.9999417716671575
5,ACADL,-0.0077365115,0.053280868,0.9938272184186939,0.9999417716671575
5,TCP10L2,-0.0077365115,0.053201754,0.9938272184186939,0.9999417716671575
5,PNLIP,-0.00780949,0.059991334,0.9937689918448506,0.9999417716671575
5,AC099811.3,-0.00780949,0.05871968,0.9937689918448506,0.9999417716671575
5,TCN1,-0.007882201,0.076035306,0.9937109785881628,0.9999417716671575
5,LINC02445,-0.007882468,0.074357025,0.993710765304192,0.9999417716671575
5,LINC02512,-0.007882468,0.075330205,0.993710765304192,0.9999417716671575
5,GJA1,-0.007882468,0.076317765,0.993710765304192,0.9999417716671575
5,CLC,-0.007882468,0.07609797,0.993710765304192,0.9999417716671575
5,AC100832.2,-0.007882468,0.076248206,0.993710765304192,0.9999417716671575
5,LINC02097,-0.007955447,0.13633677,0.9936525387970282,0.9999417716671575
5,AC109635.7,-0.007955447,0.13646822,0.9936525387970282,0.9999417716671575
5,OPRPN,-0.007955447,0.1470247,0.9936525387970282,0.9999417716671575
5,AC011507.1,-0.007955447,0.14210163,0.9936525387970282,0.9999417716671575
5,AL161616.2,-0.007955447,0.14047275,0.9936525387970282,0.9999417716671575
5,LINC00668,-0.007955447,0.15043867,0.9936525387970282,0.9999417716671575
5,PCDHA4,-0.007955447,0.13873301,0.9936525387970282,0.9999417716671575
5,AL592182.1,-0.007955447,0.14689146,0.9936525387970282,0.9999417716671575
5,AC012535.1,-0.007955447,0.13896482,0.9936525387970282,0.9999417716671575
5,AP000547.4,-0.007955447,0.14155927,0.9936525387970282,0.9999417716671575
5,AC025465.2,-0.007955447,0.16171354,0.9936525387970282,0.9999417716671575
5,TFAP2B,-0.007955447,0.14372228,0.9936525387970282,0.9999417716671575
5,AC016590.4,-0.007955447,0.13346484,0.9936525387970282,0.9999417716671575
5,AC090213.1,-0.007955447,0.1335732,0.9936525387970282,0.9999417716671575
5,MRGPRF-AS1,-0.007955447,0.13603745,0.9936525387970282,0.9999417716671575
5,AC108063.2,-0.007955447,0.15076573,0.9936525387970282,0.9999417716671575
5,KRTAP3-1,-0.007955447,0.13913794,0.9936525387970282,0.9999417716671575
5,HS6ST2,-0.008259657,0.019641183,0.993409822076247,0.9999417716671575
5,LRFN5,-0.008764892,0.043341964,0.9930067174573116,0.9999417716671575
5,AC117464.1,-0.009135398,0.068653904,0.9927111085321284,0.9999417716671575
5,CKMT1B,-0.009208109,0.085623704,0.9926530959299357,0.9999417716671575
5,MB,-0.0092083765,0.0848061,0.9926528826483815,0.9999417716671575
5,AC138915.3,-0.009281355,0.14957619,0.992594656803763,0.9999417716671575
5,CHI3L1,-0.009281355,0.15699884,0.992594656803763,0.9999417716671575
5,AL121956.4,-0.009281355,0.14261048,0.992594656803763,0.9999417716671575
5,AL356310.1,-0.009281355,0.1541459,0.992594656803763,0.9999417716671575
5,AJ003147.1,-0.009281355,0.1492741,0.992594656803763,0.9999417716671575
5,TTLL11-IT1,-0.009281355,0.15541352,0.992594656803763,0.9999417716671575
5,ARHGDIG,-0.009281355,0.14459367,0.992594656803763,0.9999417716671575
5,AC027804.1,-0.009281355,0.15543285,0.992594656803763,0.9999417716671575
5,YBX2,-0.009281355,0.16518624,0.992594656803763,0.9999417716671575
5,AL355596.1,-0.009281355,0.15456587,0.992594656803763,0.9999417716671575
5,RAET1L,-0.009281355,0.15175505,0.992594656803763,0.9999417716671575
5,AC005544.1,-0.009281355,0.15214431,0.992594656803763,0.9999417716671575
5,AC061961.1,-0.009281355,0.14680022,0.992594656803763,0.9999417716671575
5,C3orf84,-0.010315348,0.065011024,0.9917696884151525,0.9999417716671575
5,LINC02640,-0.010534284,0.0992618,0.9915950129086637,0.9999417716671575
5,WFDC11,-0.010534284,0.09597786,0.9915950129086637,0.9999417716671575
5,HCG24,-0.010534284,0.098766506,0.9915950129086637,0.9999417716671575
5,LINC02555,-0.010607262,0.16670883,0.9915367878289447,0.9999417716671575
5,AC010503.1,-0.010607262,0.16172738,0.9915367878289447,0.9999417716671575
5,IGLV3-25,-0.010607262,0.15808651,0.9915367878289447,0.9999417716671575
5,AC009055.2,-0.010607262,0.15899631,0.9915367878289447,0.9999417716671575
5,A4GNT,-0.010607262,0.16104557,0.9915367878289447,0.9999417716671575
5,AGBL1-AS1,-0.010607262,0.15934278,0.9915367878289447,0.9999417716671575
5,TBATA,-0.010607262,0.16389206,0.9915367878289447,0.9999417716671575
5,HTN1,-0.010607262,0.1652829,0.9915367878289447,0.9999417716671575
5,CYP4X1,-0.010607262,0.16707252,0.9915367878289447,0.9999417716671575
5,AC079336.2,-0.010607262,0.16042338,0.9915367878289447,0.9999417716671575
5,AC135895.1,-0.010607262,0.1611732,0.9915367878289447,0.9999417716671575
5,AC087379.1,-0.010607262,0.16958871,0.9915367878289447,0.9999417716671575
5,FCAMR,-0.010607262,0.17122264,0.9915367878289447,0.9999417716671575
5,C15orf54,-0.010607262,0.18727668,0.9915367878289447,0.9999417716671575
5,AC022267.1,-0.010607262,0.159329,0.9915367878289447,0.9999417716671575
5,SERPINA5,-0.010607262,0.18229726,0.9915367878289447,0.9999417716671575
5,AC073130.1,-0.010607262,0.17527732,0.9915367878289447,0.9999417716671575
5,AC008760.2,-0.010607262,0.16871423,0.9915367878289447,0.9999417716671575
5,LINC01493,-0.010607262,0.15980068,0.9915367878289447,0.9999417716671575
5,ZNF732,-0.0116412565,0.07147823,0.9907118308831648,0.9999417716671575
5,IL21,-0.011712631,0.07236294,0.9906548861762295,0.9999417716671575
5,AC106744.1,-0.011713433,0.07322269,0.9906542463483315,0.9999417716671575
5,LINC01538,-0.011787213,0.08628193,0.9905953822074897,0.9999417716671575
5,ACOD1,-0.011787213,0.09406218,0.9905953822074897,0.9999417716671575
5,AL162384.1,-0.0118599245,0.10058998,0.9905373712202213,0.9999417716671575
5,PRR23A,-0.0118599245,0.10364314,0.9905373712202213,0.9999417716671575
5,AC020558.6,-0.011860192,0.1069285,0.9905371579446249,0.9999417716671575
5,FNDC4,-0.011860192,0.10846429,0.9905371579446249,0.9999417716671575
5,AL035443.1,-0.01193317,0.16769509,0.9904789337321555,0.9999417716671575
5,LINC00905,-0.01193317,0.16811004,0.9904789337321555,0.9999417716671575
5,AL713998.4,-0.01193317,0.16466449,0.9904789337321555,0.9999417716671575
5,AC090826.1,-0.01193317,0.17660038,0.9904789337321555,0.9999417716671575
5,AC010729.2,-0.01193317,0.1726845,0.9904789337321555,0.9999417716671575
5,GTSF1L,-0.01193317,0.177099,0.9904789337321555,0.9999417716671575
5,AL133516.1,-0.01193317,0.16724473,0.9904789337321555,0.9999417716671575
5,FAM181A,-0.01193317,0.17415383,0.9904789337321555,0.9999417716671575
5,AL121894.3,-0.01193317,0.17745376,0.9904789337321555,0.9999417716671575
5,AC084757.4,-0.01193317,0.17270865,0.9904789337321555,0.9999417716671575
5,AC062032.1,-0.01193317,0.16951846,0.9904789337321555,0.9999417716671575
5,FAM230I,-0.01193317,0.17346379,0.9904789337321555,0.9999417716671575
5,LINC02178,-0.01193317,0.16733527,0.9904789337321555,0.9999417716671575
5,AL596330.1,-0.01193317,0.17072299,0.9904789337321555,0.9999417716671575
5,LINC00410,-0.01193317,0.17662235,0.9904789337321555,0.9999417716671575
5,AC108477.2,-0.01193317,0.17255844,0.9904789337321555,0.9999417716671575
5,PTGER3,-0.012162531,0.0429558,0.9902959436816522,0.9999417716671575
5,AC068413.1,-0.0124180885,0.04751424,0.9900920532713585,0.9999417716671575
5,GPC3,-0.012804634,-0.32233036,0.9897836595959082,0.9999417716671575
5,LINC02661,-0.01289285,0.07299058,0.9897132795087956,0.9999417716671575
5,SHCBP1L,-0.012894186,0.07572368,0.9897122131444536,0.9999417716671575
5,AC022023.2,-0.013112587,0.098916866,0.9895379694591961,0.9999417716671575
5,AC011124.1,-0.0131131215,0.10017144,0.9895375429146759,0.9999417716671575
5,CCN5,-0.0131131215,0.09842397,0.9895375429146759,0.9999417716671575
5,PRRT4,-0.0131861,0.12032636,0.9894793196157731,0.9999417716671575
5,AC093730.1,-0.0131861,0.11847716,0.9894793196157731,0.9999417716671575
5,CCDC39-AS1,-0.013259078,0.18502794,0.9894210963728984,0.9999417716671575
5,AC079768.3,-0.013259078,0.19610316,0.9894210963728984,0.9999417716671575
5,IGHV5-10-1,-0.013259078,0.19072033,0.9894210963728984,0.9999417716671575
5,AC109439.2,-0.013259078,0.18286055,0.9894210963728984,0.9999417716671575
5,AP001063.1,-0.013259078,0.18396476,0.9894210963728984,0.9999417716671575
