group,names,scores,logfoldchanges,pvals,pvals_adj
20,ARID5B,36.132057,,7.1191941357556755e-286,1.4831654449490991e-283
20,TOX,35.21294,,1.267486543601155e-271,2.4374741223099137e-269
20,ZEB1,34.91454,,4.473234956432649e-267,7.987919565058303e-265
20,CD28,34.298496,,8.2625051293688825e-258,1.377084188228147e-255
20,CD247,33.660892,,2.1602078169394764e-248,3.3753247139679317e-246
20,LINC02694,33.623966,,7.490665105979627e-248,1.1015683979381804e-245
20,PDE3B,32.275043,,1.5669576084202396e-228,2.0617863268687364e-226
20,DUSP16,31.489832,,1.1969419282551317e-217,1.4961774103189147e-215
20,PHACTR2,31.20941,,7.941293781280444e-214,9.453921168191006e-212
21,ATP2B1,67.57371,,0.0,0.0
21,JARID2,63.432514,,0.0,0.0
21,GAB2,62.04338,,0.0,0.0
21,SDC2,58.14734,,0.0,0.0
21,CPEB4,56.28973,,0.0,0.0
21,DOCK4,56.17696,,0.0,0.0
21,ANPEP,56.156097,,0.0,0.0
21,CLEC7A,55.223606,,0.0,0.0
21,ITGAX,54.453655,,0.0,0.0
21,KYNU,54.332817,,0.0,0.0
21,NAMPT,53.9771,,0.0,0.0
21,SLC11A1,53.751125,,0.0,0.0
21,RBM47,53.15465,,0.0,0.0
21,TLR2,52.93945,,0.0,0.0
21,AQP9,50.444775,,0.0,0.0
21,ADGRE2,50.307327,,0.0,0.0
21,SAMSN1,49.43119,,0.0,0.0
21,FGD4,49.37705,,0.0,0.0
21,CSF3R,49.076313,,0.0,0.0
21,PPARG,47.548283,,0.0,0.0
22,RORA,53.959873,,0.0,0.0
22,SLC4A10,51.443733,,0.0,0.0
22,IL7R,47.07282,,0.0,0.0
22,MYBL1,44.517475,,0.0,0.0
22,PHACTR2,43.478798,,0.0,0.0
22,AL136456.1,42.276714,,0.0,0.0
22,PLCB1,40.67775,,0.0,0.0
22,PDE4D,39.12167,,0.0,0.0
22,SYTL2,38.615562,,0.0,0.0
22,ADAM12,38.401745,,0.0,0.0
22,LTB,35.12576,,2.7263114798406727e-270,6.196162454183347e-268
22,RUNX2,35.071438,,1.837631813380543e-269,3.828399611209465e-267
22,CAMK4,34.6618,,2.9666698808615222e-263,5.705134386272158e-261
22,ME1,34.572002,,6.658595919252953e-262,1.1890349855808846e-259
22,ZBTB16,33.3773,,2.9274495859550045e-244,4.879082643258341e-242
22,ABCB1,32.682865,,2.735902214133113e-234,4.274847209582989e-232
22,A2M,32.239853,,4.8810003192774836e-228,7.177941645996299e-226
22,COLQ,31.630138,,1.4224744528692665e-219,1.975658962318426e-217
22,GZMK,30.46385,,7.852635850213374e-204,1.0332415592386018e-201
22,LINC00299,30.232136,,8.960202502942167e-201,1.1200253128677709e-198
23,TCF4,52.49654,,0.0,0.0
23,PLEKHG1,51.10764,,0.0,0.0
23,ROR1,51.04198,,0.0,0.0
23,ARHGAP24,50.603584,,0.0,0.0
23,AL589693.1,50.403214,,0.0,0.0
23,CDK14,50.119114,,0.0,0.0
23,PRKCE,49.735733,,0.0,0.0
23,AFF3,48.84838,,0.0,0.0
23,EZR,48.20517,,0.0,0.0
23,BANK1,46.204475,,0.0,0.0
23,COBLL1,45.219166,,0.0,0.0
23,IGHM,44.97277,,0.0,0.0
23,SEL1L3,44.772034,,0.0,0.0
23,ADAM28,44.00954,,0.0,0.0
23,BACH2,43.981953,,0.0,0.0
23,RALGPS2,43.666843,,0.0,0.0
23,SESN3,42.744453,,0.0,0.0
23,MGAT5,42.539886,,0.0,0.0
23,VOPP1,42.20409,,0.0,0.0
23,ACSM3,41.997833,,0.0,0.0
24,HLA-DRA,43.703365,,0.0,0.0
24,HLA-DRB1,43.243496,,0.0,0.0
24,CD74,42.821022,,0.0,0.0
24,CST3,42.610558,,0.0,0.0
24,HLA-DQA1,42.36675,,0.0,0.0
24,CCSER1,42.28634,,0.0,0.0
24,HLA-DQB1,41.412983,,0.0,0.0
24,NEGR1,38.01672,,0.0,0.0
24,HDAC9,37.138615,,6.694096706363092e-302,1.859471307323081e-299
24,FLT3,36.08843,,3.4449961804247086e-285,8.612490451061771e-283
24,AFF3,34.54302,,1.8144438601140034e-261,4.123736045713644e-259
24,LYZ,34.28954,,1.1237199158697732e-257,2.341083158062028e-255
24,MIR181A1HG,33.741604,,1.4195809563822525e-249,2.729963377658178e-247
24,CD86,33.421757,,6.623236900211466e-245,1.1827208750377617e-242
24,ALCAM,33.360447,,5.1394608541058226e-244,8.56576809017637e-242
24,ADAM28,33.06041,,1.1024006409672286e-239,1.7225010015112946e-237
24,MEF2C,32.970116,,2.1786312368293098e-238,3.2038694659254556e-236
24,RTN1,32.866432,,6.634334450435819e-237,9.214353403383082e-235
24,GPAT3,31.385063,,3.2353236483468434e-216,4.257004800456373e-214
24,MAML3,31.204027,,9.39495799936732e-214,1.174369749920915e-211
25,GNLY,26.599424,,6.892828764364432e-156,1.723207191091108e-152
25,CD247,25.83008,,4.0741624212874176e-147,5.0927030266092717e-144
25,NCALD,23.022459,,2.777415052857246e-117,2.3145125440477053e-114
25,PRF1,22.713923,,3.263663498700747e-114,2.0397896866879665e-111
25,KLRF1,21.714579,,1.494075988791771e-104,7.470379943958854e-102
25,TXK,21.38821,,1.720363067925676e-101,7.168179449690317e-99
25,TGFBR3,21.256536,,2.868204555637802e-100,1.0243587698706435e-97
25,KLRD1,20.861023,,1.2105233448054399e-96,3.7828854525169996e-94
25,NKG7,20.671698,,6.228650086031357e-95,1.7301805794531547e-92
25,MYBL1,20.53411,,1.067544812679269e-93,2.6688620316981724e-91
25,MCTP2,20.478397,,3.3552118938550085e-93,7.6254815769432e-91
25,C1orf21,19.958704,,1.2593522815387485e-88,2.6236505865390598e-86
25,INPP4B,19.842249,,1.2857656159326704e-87,2.4726261844859049e-85
25,YES1,19.582499,,2.1806012831940975e-85,3.893930862846603e-83
25,NCAM1,19.503483,,1.0255452776312531e-84,1.7092421293854218e-82
25,PDGFD,18.656445,,1.1193635842077472e-77,1.6893064562821062e-75
25,PPP2R2B,18.65506,,1.1487283902718322e-77,1.6893064562821062e-75
25,CEP78,18.17712,,7.83419339099791e-74,1.0880824154163763e-71
25,SAMD3,17.787043,,8.905711797969465e-71,1.1718041839433507e-68
25,BNC2,17.67348,,6.712727208108978e-70,8.055973371142759e-68
26,BANK1,30.025219,,4.599754946961251e-198,1.1499387367403127e-194
26,AFF3,29.278921,,1.9242572081329712e-188,2.405321510166214e-185
26,ADAM28,28.000399,,1.606748919018011e-172,1.3389574325150093e-169
26,PLEKHG1,27.673628,,1.4504737281453245e-168,9.065460800908278e-166
26,COBLL1,27.377783,,5.043926094466639e-165,2.5219630472333196e-162
26,ARHGAP24,27.337624,,1.5154465135678004e-164,6.314360473199169e-162
26,RALGPS2,27.179152,,1.1457533187856337e-162,4.09197613852012e-160
26,BLK,26.862516,,6.02379272718023e-159,1.8824352272438218e-156
26,CDK14,26.822876,,1.7483854091835449e-158,4.856626136620959e-156
26,TCF4,26.571117,,1.4645074850808044e-155,3.661268712702011e-153
26,MS4A1,25.739197,,4.258871854225285e-146,9.679254214148374e-144
26,PAX5,25.685284,,1.7070038098077933e-145,3.5562579370995696e-143
26,PRKCE,25.535612,,7.933728506429589e-144,1.5257170204672288e-141
26,IGHM,25.422188,,1.4337433956149258e-142,2.560256063598082e-140
26,BACH2,24.934208,,3.1682661378884904e-137,5.280443563147484e-135
26,RUBCNL,24.628374,,6.275618755286652e-134,9.805654305135393e-132
26,OSBPL10,24.400354,,1.6954474126814065e-131,2.4933050186491273e-129
26,LINC00926,23.97635,,4.908823832019074e-127,6.817810877804269e-125
26,ACSM3,23.537674,,1.6788928702958322e-122,2.2090695661787268e-120
26,TRIO,23.445349,,1.4744936218583991e-121,1.843117027322999e-119
27,NRGN,30.855003,,4.7995576698290603e-209,1.199889417457265e-205
27,GP1BB,30.59657,,1.359595288113255e-205,1.6994941101415684e-202
27,PPBP,29.102922,,3.2968924357172008e-186,2.7474103630976676e-183
27,TUBB1,27.249397,,1.689393586640161e-163,1.0558709916501006e-160
27,PF4,25.833984,,3.6828368276819195e-147,1.8414184138409598e-144
27,CAVIN2,24.51868,,9.33774268382305e-133,3.890726118259604e-130
27,ITGA2B,21.315117,,8.220076390764461e-101,2.9357415681301647e-98
27,CLU,20.603333,,2.5619273470633837e-94,8.006022959573074e-92
27,ITGB3,18.274454,,1.3220704550232157e-74,3.672417930620044e-72
27,F13A1,16.78385,,3.2037998503999605e-63,8.009499625999901e-61
27,CCL5,15.318687,,5.736423439913078e-53,1.303732599980245e-50
27,SPARC,14.312769,,1.8211445054410997e-46,3.7940510530022914e-44
27,GNG11,13.85294,,1.2211105438834715e-43,2.3482895074682144e-41
27,GP9,13.79413,,2.764681548411724e-43,4.936931336449507e-41
27,HIST1H2AC,11.944047,,6.974486962117223e-33,1.1624144936862038e-30
27,THBS1,8.562816,,1.1014395000792953e-17,1.7209992188738988e-15
