group,names,scores,logfoldchanges,pvals,pvals_adj
9,PCED1B,-39.16753,,0.0,0.0
9,CARD11,-38.631905,,0.0,0.0
9,PRKCE,38.93342,,0.0,0.0
9,FAM20A,39.6849,,0.0,0.0
9,SLC24A4,39.776726,,0.0,0.0
9,EXT1,39.799236,,0.0,0.0
9,SLC11A1,41.11809,,0.0,0.0
9,TRIO,41.549625,,0.0,0.0
9,TMTC1,41.56159,,0.0,0.0
9,CCDC26,41.761024,,0.0,0.0
9,GAB2,42.998737,,0.0,0.0
9,MAFB,43.29281,,0.0,0.0
9,CD83,43.41191,,0.0,0.0
10,CD247,-54.00587,,0.0,0.0
10,RORA,-52.02689,,0.0,0.0
10,ZEB1,-47.023575,,0.0,0.0
10,BCL2,-45.916637,,0.0,0.0
10,BACH2,-42.79573,,0.0,0.0
10,PCED1B,-40.878635,,0.0,0.0
10,CAMK4,-40.606712,,0.0,0.0
10,INPP4B,-40.51344,,0.0,0.0
10,RTN1,37.864918,,0.0,0.0
10,UBE2E2,38.124634,,0.0,0.0
10,G0S2,38.162132,,0.0,0.0
10,TCF7L2,38.29165,,0.0,0.0
10,FGD4,38.790688,,0.0,0.0
10,RASGEF1B,39.104046,,0.0,0.0
10,TMTC2,39.215195,,0.0,0.0
10,CPEB4,40.356647,,0.0,0.0
10,IL1RAP,40.564426,,0.0,0.0
10,CDK14,41.687126,,0.0,0.0
10,PDE4B,41.99918,,0.0,0.0
10,CD86,42.528057,,0.0,0.0
11,CREB5,37.903206,,0.0,0.0
11,TMTC2,38.216778,,0.0,0.0
11,ADGRE2,38.334908,,0.0,0.0
11,ADAMTSL4-AS1,38.35113,,0.0,0.0
11,PLAUR,38.510384,,0.0,0.0
11,CPPED1,38.86445,,0.0,0.0
11,KIF13A,39.42609,,0.0,0.0
11,JARID2,39.59831,,0.0,0.0
11,TMEM170B,39.75738,,0.0,0.0
11,GAB2,40.792225,,0.0,0.0
11,CLEC12A,40.847443,,0.0,0.0
11,PID1,41.230682,,0.0,0.0
11,GAS7,41.98683,,0.0,0.0
11,KYNU,43.0349,,0.0,0.0
11,MAML3,43.280167,,0.0,0.0
11,CD36,43.544308,,0.0,0.0
11,FGD4,44.85329,,0.0,0.0
11,CSF3R,44.931545,,0.0,0.0
11,SLC11A1,45.411644,,0.0,0.0
11,SAT1,45.45833,,0.0,0.0
12,CD247,-54.8788,,0.0,0.0
12,RORA,-52.477665,,0.0,0.0
12,ZEB1,-46.255234,,0.0,0.0
12,BACH2,-43.4444,,0.0,0.0
12,BCL2,-40.95615,,0.0,0.0
12,CAMK4,-39.52572,,0.0,0.0
12,PDE3B,-39.1935,,0.0,0.0
12,INPP4B,-38.92667,,0.0,0.0
12,FAM20A,38.383396,,0.0,0.0
12,RTN1,39.85977,,0.0,0.0
12,CPPED1,40.438587,,0.0,0.0
12,AC020916.1,41.030594,,0.0,0.0
12,TCF7L2,41.42695,,0.0,0.0
12,UBE2E2,41.6574,,0.0,0.0
12,TMEM170B,42.446415,,0.0,0.0
12,CD83,43.121872,,0.0,0.0
12,MIR222HG,43.48457,,0.0,0.0
12,TMTC2,43.608593,,0.0,0.0
12,BMP2K,43.959663,,0.0,0.0
12,AQP9,44.167667,,0.0,0.0
13,GAB2,-42.48174,,0.0,0.0
13,UBE2E2,-41.441757,,0.0,0.0
13,NAMPT,-39.50337,,0.0,0.0
13,TRIO,-38.34429,,0.0,0.0
13,KLRK1,38.000328,,0.0,0.0
13,CDC14A,39.151283,,0.0,0.0
13,SCML4,40.668102,,0.0,0.0
13,LINC01934,42.098106,,0.0,0.0
13,PPP2R2B,44.69208,,0.0,0.0
13,NCALD,48.4077,,0.0,0.0
13,CCL5,48.921825,,0.0,0.0
13,GRAP2,49.34503,,0.0,0.0
13,MYBL1,49.46738,,0.0,0.0
13,PYHIN1,51.330894,,0.0,0.0
13,TGFBR3,54.145466,,0.0,0.0
13,RORA,54.271378,,0.0,0.0
13,SAMD3,63.172955,,0.0,0.0
13,THEMIS,70.43289,,0.0,0.0
13,MEF2C,-37.529636,,3.0275316143445715e-308,3.983594229400752e-306
13,SAT1,-37.230515,,2.1902917675175288e-303,2.737864709396911e-301
14,CD247,-51.426147,,0.0,0.0
14,RORA,-50.432877,,0.0,0.0
14,ZEB1,-43.695126,,0.0,0.0
14,BCL2,-41.84252,,0.0,0.0
14,PPP1R16B,-41.406773,,0.0,0.0
14,BACH2,-41.114487,,0.0,0.0
14,INPP4B,-39.393326,,0.0,0.0
14,CAMK4,-39.102215,,0.0,0.0
14,MGAT5,-39.00908,,0.0,0.0
14,CST3,37.938328,,0.0,0.0
14,GAS7,38.513565,,0.0,0.0
14,AC020656.1,38.815098,,0.0,0.0
14,LRRK2,39.033287,,0.0,0.0
14,RASGEF1B,39.107903,,0.0,0.0
14,CD74,39.69454,,0.0,0.0
14,MCTP1,40.960968,,0.0,0.0
14,ABCA1,41.646744,,0.0,0.0
14,SDC2,42.872066,,0.0,0.0
14,UBE2E2,43.42769,,0.0,0.0
14,RNF144B,43.78758,,0.0,0.0
15,UBE2E2,-40.276554,,0.0,0.0
15,NAMPT,-40.08367,,0.0,0.0
15,CST7,38.188305,,0.0,0.0
15,SAMD3,38.762283,,0.0,0.0
15,PRF1,38.87582,,0.0,0.0
15,MYBL1,39.603924,,0.0,0.0
15,KLRK1,39.931644,,0.0,0.0
15,CTSW,40.76171,,0.0,0.0
15,AC093865.1,41.222755,,0.0,0.0
15,PYHIN1,41.314564,,0.0,0.0
15,SYTL3,41.78586,,0.0,0.0
15,PZP,41.94995,,0.0,0.0
15,TOX,42.72787,,0.0,0.0
15,PPP2R2B,43.073055,,0.0,0.0
15,IL32,44.061806,,0.0,0.0
15,NCALD,44.742905,,0.0,0.0
15,GZMH,46.136326,,0.0,0.0
15,TGFBR3,47.493523,,0.0,0.0
15,C1orf21,47.62702,,0.0,0.0
15,A2M,48.42866,,0.0,0.0
16,DOCK9,37.752445,,0.0,0.0
16,PCED1B,37.81128,,0.0,0.0
16,IL7R,38.28221,,0.0,0.0
16,NRCAM,38.866497,,0.0,0.0
